,file_path,class
1604,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_732.jpg,Smoke
1605,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_733.jpg,Smoke
1606,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_734.jpg,Smoke
1607,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_735.jpg,Smoke
1608,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_736.jpg,Smoke
1609,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_737.jpg,Smoke
1610,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_738.jpg,Smoke
1611,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_739.jpg,Smoke
1612,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_74.jpg,Smoke
1613,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_740.jpg,Smoke
1614,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_741.jpg,Smoke
1615,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_742.jpg,Smoke
1616,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_743.jpg,Smoke
1617,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_744.jpg,Smoke
1618,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_745.jpg,Smoke
1619,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_746.jpg,Smoke
1620,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_747.jpg,Smoke
1621,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_748.jpg,Smoke
1622,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_749.jpg,Smoke
1623,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_75.jpg,Smoke
1624,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_750.jpg,Smoke
1625,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_751.jpg,Smoke
1626,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_752.jpg,Smoke
1627,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_753.jpg,Smoke
1628,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_754.jpg,Smoke
1629,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_755.jpg,Smoke
1630,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_756.jpg,Smoke
1631,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_757.jpg,Smoke
1632,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_758.jpg,Smoke
1633,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_759.jpg,Smoke
1634,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_76.jpg,Smoke
1635,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_760.jpg,Smoke
1636,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_761.jpg,Smoke
1637,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_762.jpg,Smoke
1638,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_763.jpg,Smoke
1639,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_764.jpg,Smoke
1640,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_765.jpg,Smoke
1641,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_766.jpg,Smoke
1642,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_767.jpg,Smoke
1643,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_768.jpg,Smoke
1644,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_769.jpg,Smoke
1645,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_77.jpg,Smoke
1646,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_770.jpg,Smoke
1647,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_771.jpg,Smoke
1648,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_772.jpg,Smoke
1649,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_773.jpg,Smoke
1650,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_774.jpg,Smoke
1651,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_775.jpg,Smoke
1652,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_776.jpg,Smoke
1653,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_777.jpg,Smoke
1654,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_778.jpg,Smoke
1655,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_779.jpg,Smoke
1656,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_78.jpg,Smoke
1657,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_780.jpg,Smoke
1658,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_781.jpg,Smoke
1659,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_782.jpg,Smoke
1660,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_783.jpg,Smoke
1661,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_784.jpg,Smoke
1662,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_785.jpg,Smoke
1663,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_786.jpg,Smoke
1664,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_787.jpg,Smoke
1665,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_788.jpg,Smoke
1666,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_789.jpg,Smoke
1667,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_79.jpg,Smoke
1668,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_790.jpg,Smoke
1669,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_791.jpg,Smoke
1670,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_792.jpg,Smoke
1671,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_793.jpg,Smoke
1672,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_794.jpg,Smoke
1673,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_795.jpg,Smoke
1674,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_796.jpg,Smoke
1675,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_797.jpg,Smoke
1676,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_798.jpg,Smoke
1677,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_799.jpg,Smoke
1678,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_8.jpg,Smoke
1679,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_80.jpg,Smoke
1680,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_800.jpg,Smoke
1681,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_801.jpg,Smoke
1682,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_802.jpg,Smoke
1683,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_803.jpg,Smoke
1684,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_804.jpg,Smoke
1685,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_805.jpg,Smoke
1686,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_806.jpg,Smoke
1687,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_807.jpg,Smoke
1688,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_808.jpg,Smoke
1689,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_809.jpg,Smoke
1690,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_81.jpg,Smoke
1691,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_810.jpg,Smoke
1692,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_811.jpg,Smoke
1693,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_812.jpg,Smoke
1694,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_813.jpg,Smoke
1695,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_814.jpg,Smoke
1696,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_815.jpg,Smoke
1697,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_816.jpg,Smoke
1698,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_817.jpg,Smoke
1699,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_818.jpg,Smoke
1700,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_819.jpg,Smoke
1701,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_82.jpg,Smoke
1702,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_820.jpg,Smoke
1703,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_821.jpg,Smoke
1704,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_822.jpg,Smoke
1705,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_823.jpg,Smoke
1706,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_824.jpg,Smoke
1707,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_825.jpg,Smoke
1708,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_826.jpg,Smoke
1709,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_827.jpg,Smoke
1710,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_828.jpg,Smoke
1711,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_829.jpg,Smoke
1712,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_83.jpg,Smoke
1713,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_830.jpg,Smoke
1714,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_831.jpg,Smoke
1715,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_832.jpg,Smoke
1716,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_833.jpg,Smoke
1717,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_834.jpg,Smoke
1718,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_835.jpg,Smoke
1719,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_836.jpg,Smoke
1720,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_837.jpg,Smoke
1721,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_838.jpg,Smoke
1722,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_839.jpg,Smoke
1723,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_84.jpg,Smoke
1724,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_840.jpg,Smoke
1725,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_841.jpg,Smoke
1726,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_842.jpg,Smoke
1727,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_843.jpg,Smoke
1728,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_844.jpg,Smoke
1729,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_845.jpg,Smoke
1730,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_846.jpg,Smoke
1731,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_847.jpg,Smoke
1732,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_848.jpg,Smoke
1733,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_849.jpg,Smoke
1734,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_85.jpg,Smoke
1735,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_850.jpg,Smoke
1736,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_851.jpg,Smoke
1737,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_852.jpg,Smoke
1738,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_853.jpg,Smoke
1739,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_854.jpg,Smoke
1740,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_855.jpg,Smoke
1741,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_856.jpg,Smoke
1742,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_857.jpg,Smoke
1743,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_858.jpg,Smoke
1744,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_859.jpg,Smoke
1745,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_86.jpg,Smoke
1746,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_860.jpg,Smoke
1747,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_861.jpg,Smoke
1748,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_862.jpg,Smoke
1749,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_863.jpg,Smoke
1750,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_864.jpg,Smoke
1751,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_865.jpg,Smoke
1752,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_866.jpg,Smoke
1753,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_867.jpg,Smoke
1754,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_868.jpg,Smoke
1755,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_869.jpg,Smoke
1756,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_87.jpg,Smoke
1757,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_870.jpg,Smoke
1758,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_871.jpg,Smoke
1759,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_872.jpg,Smoke
1760,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_873.jpg,Smoke
1761,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_874.jpg,Smoke
1762,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_875.jpg,Smoke
1763,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_876.jpg,Smoke
1764,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_877.jpg,Smoke
1765,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_878.jpg,Smoke
1766,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_879.jpg,Smoke
1767,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_88.jpg,Smoke
1768,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_880.jpg,Smoke
1769,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_881.jpg,Smoke
1770,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_882.jpg,Smoke
1771,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_883.jpg,Smoke
1772,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_884.jpg,Smoke
1773,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_885.jpg,Smoke
1774,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_886.jpg,Smoke
1775,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_887.jpg,Smoke
1776,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_888.jpg,Smoke
1777,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_889.jpg,Smoke
1778,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_89.jpg,Smoke
1779,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_890.jpg,Smoke
1780,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_891.jpg,Smoke
1781,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_892.jpg,Smoke
1782,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_893.jpg,Smoke
1783,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_894.jpg,Smoke
1784,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_895.jpg,Smoke
1785,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_896.jpg,Smoke
1786,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_897.jpg,Smoke
1787,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_898.jpg,Smoke
1788,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_899.jpg,Smoke
1789,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_9.jpg,Smoke
1790,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_90.jpg,Smoke
1791,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_91.jpg,Smoke
1792,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_92.jpg,Smoke
1793,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_93.jpg,Smoke
1794,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_94.jpg,Smoke
1795,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_95.jpg,Smoke
1796,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_96.jpg,Smoke
1797,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_97.jpg,Smoke
1798,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_98.jpg,Smoke
1799,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Smoke/image_99.jpg,Smoke
1800,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_0.jpg,Non
1801,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_1.jpg,Non
1802,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_10.jpg,Non
1803,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_100.jpg,Non
1804,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_101.jpg,Non
1805,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_102.jpg,Non
1806,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_103.jpg,Non
1807,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_104.jpg,Non
1808,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_105.jpg,Non
1809,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_106.jpg,Non
1810,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_107.jpg,Non
1811,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_108.jpg,Non
1812,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_109.jpg,Non
1813,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_11.jpg,Non
1814,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_110.jpg,Non
1815,/mnt/d/ChanYoung/Dataset/Fire dataset/FIRE-SMOKE-DATASET/Train/Neutral/image_111.jpg,Non
